"discrete_curve","Estimate","Std. Error","t value","Pr(>|t|)","parameter","model","Temp","Time_units","PopBio_unts","Species","Medium","Rep","Citation","r","K"
826,0,0.548567299742129,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al",NA,NA
826,0,0.51075187793314,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al",NA,NA
826,8.82539537203982,4090042269.1154,2.15777607940188e-09,0.99999999829174,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al",NA,NA
827,4.08349579754144,3024143019.52525,1.35029850479178e-09,0.999999998931001,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al",NA,NA
827,0,0.423838485056086,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al",NA,NA
827,0,0.680909449549599,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al",NA,NA
827,4.60534739132488,6248226306.83696,7.37064754886615e-10,0.999999999416483,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al",NA,NA
828,2.668262690425,886717545.191102,3.00914615358147e-09,0.99999999761773,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al",NA,NA
828,0,0.51687978426768,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al",NA,NA
828,0,0.519947257567894,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al",NA,NA
828,8.20192221636387,6234003467.94581,1.31567495246622e-09,0.999999998958411,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al",NA,NA
829,3.20336974490447,2875252337.05905,1.11411777798293e-09,0.999999999117979,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al",NA,NA
829,0,0.521464022007088,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al",NA,NA
829,0,0.804151165538994,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al",NA,NA
829,4.9098188058639,1938803261.79276,2.53239660909376e-09,0.999999997995161,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al",NA,NA
830,0.128293885686529,324688769.850171,3.95128805180823e-10,0.999999999687186,"r_max","gompertz",35,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",2,"Smith_et_al",NA,NA
830,7.48439102673619,20158414454.1873,3.7127875526845e-10,0.999999999706067,"N_max","gompertz",35,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",2,"Smith_et_al",NA,NA
830,0,0.958609060406429,0,1,"N_0","gompertz",35,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",2,"Smith_et_al",NA,NA
830,104.952249858524,22557216204.4346,4.65271285726696e-09,0.999999996316557,"t_lag","gompertz",35,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",2,"Smith_et_al",NA,NA
831,4.37032875271274,808258975.011145,5.4070896678289e-09,0.999999995719335,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al",NA,NA
831,0,0.525766023496249,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al",NA,NA
831,0,3.42049346215506,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al",NA,NA
831,8.42572774784632,4023851626.58813,2.09394593284012e-09,0.999999998342272,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al",NA,NA
832,4.65927998059102,2077844566.51692,2.24236213606745e-09,0.999999998224775,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",4,"Smith_et_al",NA,NA
832,0,0.508845072246703,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",4,"Smith_et_al",NA,NA
832,0,0.821885975805032,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",4,"Smith_et_al",NA,NA
832,4.5564484197969,3284304578.89483,1.38734039743967e-09,0.999999998901675,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",4,"Smith_et_al",NA,NA
833,8.19223230524086,1529791068.44177,5.3551314779118e-09,0.999999995760469,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Roseomonas","10% LB broth",1,"Smith_et_al",NA,NA
833,0,0.478124459487996,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Roseomonas","10% LB broth",1,"Smith_et_al",NA,NA
833,0,5.37683930429145,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Roseomonas","10% LB broth",1,"Smith_et_al",NA,NA
833,4.48644037066707,3332318064.00555,1.3463421811765e-09,0.999999998934133,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Roseomonas","10% LB broth",1,"Smith_et_al",NA,NA
834,4.33004073264985,2423898049.39617,1.78639556796893e-09,0.999999998585753,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Roseomonas","10% LB broth",2,"Smith_et_al",NA,NA
834,0,0.584754997086346,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Roseomonas","10% LB broth",2,"Smith_et_al",NA,NA
834,0,0.611459361309302,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Roseomonas","10% LB broth",2,"Smith_et_al",NA,NA
834,7.91739174940127,3063418017.15519,2.58449604496146e-09,0.999999997953916,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Roseomonas","10% LB broth",2,"Smith_et_al",NA,NA
835,2.64233189885139,1049990742.16996,2.51652875852089e-09,0.999999998007724,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Roseomonas","10% LB broth",3,"Smith_et_al",NA,NA
835,0,0.673966770314378,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Roseomonas","10% LB broth",3,"Smith_et_al",NA,NA
835,0,0.571530780012701,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Roseomonas","10% LB broth",3,"Smith_et_al",NA,NA
835,9.57694225847705,5563717656.51648,1.7213206797545e-09,0.999999998637271,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Roseomonas","10% LB broth",3,"Smith_et_al",NA,NA
836,6.45994624648318,1815141842.05989,3.55892090457912e-09,0.999999997182486,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Roseomonas","10% LB broth",4,"Smith_et_al",NA,NA
836,0,0.522490636003883,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Roseomonas","10% LB broth",4,"Smith_et_al",NA,NA
836,0,3.19698625393346,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Roseomonas","10% LB broth",4,"Smith_et_al",NA,NA
836,5.74450410283493,2742424285.83294,2.09468102091657e-09,0.999999998341691,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Roseomonas","10% LB broth",4,"Smith_et_al",NA,NA
837,0.00156837880338468,Inf,0,1,"r_max","gompertz",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",1,"Smith_et_al",NA,NA
837,2.12926597359318,Inf,0,1,"N_max","gompertz",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",1,"Smith_et_al",NA,NA
837,0,0.562921189000939,0,1,"N_0","gompertz",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",1,"Smith_et_al",NA,NA
837,5871.24543326311,Inf,0,1,"t_lag","gompertz",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",1,"Smith_et_al",NA,NA
838,4.16398991701225,1637466213.47283,2.54294707441996e-09,0.999999997986809,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al",NA,NA
838,0,0.58448161450205,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al",NA,NA
838,0,1.82580603658545,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al",NA,NA
838,8.92228296393303,5262149981.47044,1.69555846856342e-09,0.999999998657666,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al",NA,NA
839,4.64952364713651,2055750021.93495,2.26171645264545e-09,0.999999998209453,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al",NA,NA
839,0,0.529872749805029,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al",NA,NA
839,0,0.722057848385645,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al",NA,NA
839,5.76457962073896,4120586332.57537,1.39897071811528e-09,0.999999998892468,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al",NA,NA
840,4.23990374859636,1099904700.19328,3.85479191774642e-09,0.999999996948252,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al",NA,NA
840,0,0.60970597028034,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al",NA,NA
840,0,1.16462667742768,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al",NA,NA
840,8.79512661940973,2655958590.70105,3.3114697835286e-09,0.999999997378388,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al",NA,NA
841,9.57331165193637,2955371370.15343,3.23929227596171e-09,0.999999997435529,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al",NA,NA
841,0,0.428105276204142,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al",NA,NA
841,0,2.74474688475391,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al",NA,NA
841,3.89297029189051,1949216991.51859,1.99719698157237e-09,0.999999998418866,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al",NA,NA
842,6.83856654154459,1381119493.16419,4.9514662383609e-09,0.999999996080041,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al",NA,NA
842,0,0.496503086101275,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al",NA,NA
842,0,1.62077070902803,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al",NA,NA
842,5.43992579308838,1636245084.75767,3.32463995996909e-09,0.999999997367961,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al",NA,NA
843,6.15309408862913,5457806806.79006,1.12739316477345e-09,0.99999999910747,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",3,"Smith_et_al",NA,NA
843,0,0.513202738393201,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",3,"Smith_et_al",NA,NA
843,0,0.778634638972475,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",3,"Smith_et_al",NA,NA
843,4.96697260006645,8070263140.40471,6.15466003233368e-10,0.99999999951275,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",3,"Smith_et_al",NA,NA
844,2.87006010356619,3328958371.20608,8.62149592614574e-10,0.999999999317457,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al",NA,NA
844,0,0.59987552209375,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al",NA,NA
844,0,0.649820622769501,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al",NA,NA
844,7.59946689950216,6071515837.80339,1.2516589106439e-09,0.999999999009091,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al",NA,NA
845,0.0258431368933646,5.41557640512279e+26,4.77200116111716e-29,1,"r_max","gompertz",35,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",1,"Smith_et_al",NA,NA
845,1.33039349419788,2.83849115645478e+28,4.68697424394838e-29,1,"N_max","gompertz",35,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",1,"Smith_et_al",NA,NA
845,0,0.389615920924703,0,1,"N_0","gompertz",35,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",1,"Smith_et_al",NA,NA
845,148.911957608963,6.67763421981332e+28,2.23001070000396e-27,1,"t_lag","gompertz",35,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",1,"Smith_et_al",NA,NA
846,2.8608814175145,2678775512.78414,1.06798102486053e-09,0.999999999154505,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",2,"Smith_et_al",NA,NA
846,0,0.431336679109399,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",2,"Smith_et_al",NA,NA
846,0,0.653985029784863,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",2,"Smith_et_al",NA,NA
846,5.04099834889238,3269281830.43682,1.54192835318172e-09,0.999999998779292,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",2,"Smith_et_al",NA,NA
847,6.6624750359896,2029296999.92342,3.28314437770371e-09,0.999999997400812,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al",NA,NA
847,0,0.431295360464525,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al",NA,NA
847,0,1.68814589082889,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al",NA,NA
847,5.58273219658564,2176548315.6468,2.56494751641966e-09,0.999999997969392,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al",NA,NA
848,3.2185157604636,1061996817.76382,3.03062655803491e-09,0.999999997600725,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",4,"Smith_et_al",NA,NA
848,0,0.478980557939572,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",4,"Smith_et_al",NA,NA
848,0,0.559493901963419,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",4,"Smith_et_al",NA,NA
848,6.98776222248498,5050907751.73584,1.38346660955815e-09,0.999999998904742,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",4,"Smith_et_al",NA,NA
849,2.75675985524567,1081843588.89635,2.54820556644237e-09,0.999999997982646,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",1,"Smith_et_al",NA,NA
849,0,0.611560490779677,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",1,"Smith_et_al",NA,NA
849,0,0.611662904270046,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",1,"Smith_et_al",NA,NA
849,8.24863766597571,7404225960.03674,1.11404456191593e-09,0.999999999118037,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",1,"Smith_et_al",NA,NA
850,8.06662165128845,2182381319.97405,3.69624757023873e-09,0.999999997073768,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",2,"Smith_et_al",NA,NA
850,0,0.488984795258949,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",2,"Smith_et_al",NA,NA
850,0,0.823819539797253,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",2,"Smith_et_al",NA,NA
850,4.822330142729,1931613152.28771,2.49652997910977e-09,0.999999998023556,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",2,"Smith_et_al",NA,NA
851,3.08009220523167,1211728815.24939,2.54189895170377e-09,0.999999997987639,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",3,"Smith_et_al",NA,NA
851,0,0.526096027015833,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",3,"Smith_et_al",NA,NA
851,0,0.779082224623409,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",3,"Smith_et_al",NA,NA
851,5.19544732634669,4491610469.03229,1.15670033324729e-09,0.999999999084268,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",3,"Smith_et_al",NA,NA
852,7.44831403041588,4194516973.81222,1.77572628193382e-09,0.999999998594199,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",4,"Smith_et_al",NA,NA
852,0,0.510123877671539,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",4,"Smith_et_al",NA,NA
852,0,0.794116634680007,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",4,"Smith_et_al",NA,NA
852,4.90184506094004,1920772057.42525,2.55201810229936e-09,0.999999997979628,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",4,"Smith_et_al",NA,NA
853,5.76184854079879,2240971606.61849,2.57113857390327e-09,0.99999999796449,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Chryseobacterium(1)","10% LB broth",1,"Smith_et_al",NA,NA
853,0,0.536992889209421,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Chryseobacterium(1)","10% LB broth",1,"Smith_et_al",NA,NA
853,0,0.689394276424657,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Chryseobacterium(1)","10% LB broth",1,"Smith_et_al",NA,NA
853,6.3381882457206,4894778907.9848,1.29488754545812e-09,0.999999998974868,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Chryseobacterium(1)","10% LB broth",1,"Smith_et_al",NA,NA
854,3.90186460806987,1504793441.18246,2.59295694763515e-09,0.999999997947217,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Chryseobacterium(1)","10% LB broth",2,"Smith_et_al",NA,NA
854,0,0.61427335418856,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Chryseobacterium(1)","10% LB broth",2,"Smith_et_al",NA,NA
854,0,0.577683075286692,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Chryseobacterium(1)","10% LB broth",2,"Smith_et_al",NA,NA
854,8.79183675176033,7733484728.48991,1.13685318590874e-09,0.99999999909998,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Chryseobacterium(1)","10% LB broth",2,"Smith_et_al",NA,NA
855,2.45677127420743,2214674383.48802,1.10931489185246e-09,0.999999999121782,"r_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Chryseobacterium(1)","10% LB broth",3,"Smith_et_al",NA,NA
855,0,0.559600705990347,0,1,"N_max","baranyi",35,"Hours","Absorbance (600nm) continuous","Chryseobacterium(1)","10% LB broth",3,"Smith_et_al",NA,NA
855,0,0.710997775962904,0,1,"N_0","baranyi",35,"Hours","Absorbance (600nm) continuous","Chryseobacterium(1)","10% LB broth",3,"Smith_et_al",NA,NA
855,6.34837786716079,10472038868.7268,6.06221763186852e-10,0.999999999520069,"t_lag","baranyi",35,"Hours","Absorbance (600nm) continuous","Chryseobacterium(1)","10% LB broth",3,"Smith_et_al",NA,NA
