"ID","bacterial_genus","replicate","minute","trait_name","trait_value","Temperature"
"Wil_BB66_03","Paenibacillus(2)",3,330,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",3,360,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",3,390,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",3,420,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",3,450,"Absorbance (600nm) continuous",0.098,35
"Wil_BB66_03","Paenibacillus(2)",3,480,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",3,510,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",3,540,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",3,570,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",3,600,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",3,630,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",3,660,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",3,690,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",3,720,"Absorbance (600nm) continuous",0.098,35
"Wil_BB66_03","Paenibacillus(2)",3,750,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",3,780,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",3,810,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",3,840,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",3,870,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",3,900,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",3,930,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",3,960,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",3,990,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",3,1020,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",3,1050,"Absorbance (600nm) continuous",0.097,35
"Wil_BB66_03","Paenibacillus(2)",4,0,"Absorbance (600nm) continuous",0.092,35
"Wil_BB66_03","Paenibacillus(2)",4,30,"Absorbance (600nm) continuous",0.092,35
"Wil_BB66_03","Paenibacillus(2)",4,60,"Absorbance (600nm) continuous",0.092,35
"Wil_BB66_03","Paenibacillus(2)",4,90,"Absorbance (600nm) continuous",0.093,35
"Wil_BB66_03","Paenibacillus(2)",4,120,"Absorbance (600nm) continuous",0.093,35
"Wil_BB66_03","Paenibacillus(2)",4,150,"Absorbance (600nm) continuous",0.094,35
"Wil_BB66_03","Paenibacillus(2)",4,180,"Absorbance (600nm) continuous",0.096,35
"Wil_BB66_03","Paenibacillus(2)",4,210,"Absorbance (600nm) continuous",0.099,35
"Wil_BB66_03","Paenibacillus(2)",4,240,"Absorbance (600nm) continuous",0.101,35
"Wil_BB66_03","Paenibacillus(2)",4,270,"Absorbance (600nm) continuous",0.102,35
"Wil_BB66_03","Paenibacillus(2)",4,300,"Absorbance (600nm) continuous",0.104,35
"Wil_BB66_03","Paenibacillus(2)",4,330,"Absorbance (600nm) continuous",0.105,35
"Wil_BB66_03","Paenibacillus(2)",4,360,"Absorbance (600nm) continuous",0.106,35
"Wil_BB66_03","Paenibacillus(2)",4,390,"Absorbance (600nm) continuous",0.11,35
"Wil_BB66_03","Paenibacillus(2)",4,420,"Absorbance (600nm) continuous",0.113,35
"Wil_BB66_03","Paenibacillus(2)",4,450,"Absorbance (600nm) continuous",0.115,35
"Wil_BB66_03","Paenibacillus(2)",4,480,"Absorbance (600nm) continuous",0.116,35
"Wil_BB66_03","Paenibacillus(2)",4,510,"Absorbance (600nm) continuous",0.118,35
"Wil_BB66_03","Paenibacillus(2)",4,540,"Absorbance (600nm) continuous",0.12,35
"Wil_BB66_03","Paenibacillus(2)",4,570,"Absorbance (600nm) continuous",0.123,35
"Wil_BB66_03","Paenibacillus(2)",4,600,"Absorbance (600nm) continuous",0.126,35
"Wil_BB66_03","Paenibacillus(2)",4,630,"Absorbance (600nm) continuous",0.129,35
"Wil_BB66_03","Paenibacillus(2)",4,660,"Absorbance (600nm) continuous",0.132,35
"Wil_BB66_03","Paenibacillus(2)",4,690,"Absorbance (600nm) continuous",0.135,35
"Wil_BB66_03","Paenibacillus(2)",4,720,"Absorbance (600nm) continuous",0.138,35
"Wil_BB66_03","Paenibacillus(2)",4,750,"Absorbance (600nm) continuous",0.142,35
"Wil_BB66_03","Paenibacillus(2)",4,780,"Absorbance (600nm) continuous",0.144,35
"Wil_BB66_03","Paenibacillus(2)",4,810,"Absorbance (600nm) continuous",0.145,35
"Wil_BB66_03","Paenibacillus(2)",4,840,"Absorbance (600nm) continuous",0.148,35
"Wil_BB66_03","Paenibacillus(2)",4,870,"Absorbance (600nm) continuous",0.157,35
"Wil_BB66_03","Paenibacillus(2)",4,900,"Absorbance (600nm) continuous",0.155,35
"Wil_BB66_03","Paenibacillus(2)",4,930,"Absorbance (600nm) continuous",0.156,35
"Wil_BB66_03","Paenibacillus(2)",4,960,"Absorbance (600nm) continuous",0.155,35
"Wil_BB66_03","Paenibacillus(2)",4,990,"Absorbance (600nm) continuous",0.153,35
"Wil_BB66_03","Paenibacillus(2)",4,1020,"Absorbance (600nm) continuous",0.152,35
"Wil_BB66_03","Paenibacillus(2)",4,1050,"Absorbance (600nm) continuous",0.151,35
"Wil_SP04_02","Bacillus",1,0,"Absorbance (600nm) continuous",0.095,35
"Wil_SP04_02","Bacillus",1,30,"Absorbance (600nm) continuous",0.097,35
"Wil_SP04_02","Bacillus",1,60,"Absorbance (600nm) continuous",0.098,35
"Wil_SP04_02","Bacillus",1,90,"Absorbance (600nm) continuous",0.098,35
"Wil_SP04_02","Bacillus",1,120,"Absorbance (600nm) continuous",0.099,35
"Wil_SP04_02","Bacillus",1,150,"Absorbance (600nm) continuous",0.099,35
"Wil_SP04_02","Bacillus",1,180,"Absorbance (600nm) continuous",0.101,35
"Wil_SP04_02","Bacillus",1,210,"Absorbance (600nm) continuous",0.104,35
"Wil_SP04_02","Bacillus",1,240,"Absorbance (600nm) continuous",0.106,35
"Wil_SP04_02","Bacillus",1,270,"Absorbance (600nm) continuous",0.106,35
"Wil_SP04_02","Bacillus",1,300,"Absorbance (600nm) continuous",0.107,35
"Wil_SP04_02","Bacillus",1,330,"Absorbance (600nm) continuous",0.108,35
"Wil_SP04_02","Bacillus",1,360,"Absorbance (600nm) continuous",0.11,35
"Wil_SP04_02","Bacillus",1,390,"Absorbance (600nm) continuous",0.113,35
"Wil_SP04_02","Bacillus",1,420,"Absorbance (600nm) continuous",0.114,35
"Wil_SP04_02","Bacillus",1,450,"Absorbance (600nm) continuous",0.115,35
"Wil_SP04_02","Bacillus",1,480,"Absorbance (600nm) continuous",0.117,35
"Wil_SP04_02","Bacillus",1,510,"Absorbance (600nm) continuous",0.119,35
"Wil_SP04_02","Bacillus",1,540,"Absorbance (600nm) continuous",0.12,35
"Wil_SP04_02","Bacillus",1,570,"Absorbance (600nm) continuous",0.122,35
"Wil_SP04_02","Bacillus",1,600,"Absorbance (600nm) continuous",0.129,35
"Wil_SP04_02","Bacillus",1,630,"Absorbance (600nm) continuous",0.132,35
"Wil_SP04_02","Bacillus",1,660,"Absorbance (600nm) continuous",0.135,35
"Wil_SP04_02","Bacillus",1,690,"Absorbance (600nm) continuous",0.138,35
"Wil_SP04_02","Bacillus",1,720,"Absorbance (600nm) continuous",0.14,35
"Wil_SP04_02","Bacillus",1,750,"Absorbance (600nm) continuous",0.142,35
"Wil_SP04_02","Bacillus",1,780,"Absorbance (600nm) continuous",0.143,35
"Wil_SP04_02","Bacillus",1,810,"Absorbance (600nm) continuous",0.145,35
"Wil_SP04_02","Bacillus",1,840,"Absorbance (600nm) continuous",0.146,35
"Wil_SP04_02","Bacillus",1,870,"Absorbance (600nm) continuous",0.148,35
"Wil_SP04_02","Bacillus",1,900,"Absorbance (600nm) continuous",0.149,35
"Wil_SP04_02","Bacillus",1,930,"Absorbance (600nm) continuous",0.149,35
"Wil_SP04_02","Bacillus",1,960,"Absorbance (600nm) continuous",0.149,35
"Wil_SP04_02","Bacillus",1,990,"Absorbance (600nm) continuous",0.148,35
"Wil_SP04_02","Bacillus",1,1020,"Absorbance (600nm) continuous",0.147,35
"Wil_SP04_02","Bacillus",1,1050,"Absorbance (600nm) continuous",0.146,35
"Wil_SP04_02","Bacillus",2,0,"Absorbance (600nm) continuous",0.098,35
"Wil_SP04_02","Bacillus",2,30,"Absorbance (600nm) continuous",0.096,35
"Wil_SP04_02","Bacillus",2,60,"Absorbance (600nm) continuous",0.097,35
"Wil_SP04_02","Bacillus",2,90,"Absorbance (600nm) continuous",0.097,35
"Wil_SP04_02","Bacillus",2,120,"Absorbance (600nm) continuous",0.099,35
"Wil_SP04_02","Bacillus",2,150,"Absorbance (600nm) continuous",0.101,35
"Wil_SP04_02","Bacillus",2,180,"Absorbance (600nm) continuous",0.103,35
"Wil_SP04_02","Bacillus",2,210,"Absorbance (600nm) continuous",0.104,35
"Wil_SP04_02","Bacillus",2,240,"Absorbance (600nm) continuous",0.106,35
"Wil_SP04_02","Bacillus",2,270,"Absorbance (600nm) continuous",0.107,35
"Wil_SP04_02","Bacillus",2,300,"Absorbance (600nm) continuous",0.108,35
"Wil_SP04_02","Bacillus",2,330,"Absorbance (600nm) continuous",0.112,35
"Wil_SP04_02","Bacillus",2,360,"Absorbance (600nm) continuous",0.115,35
"Wil_SP04_02","Bacillus",2,390,"Absorbance (600nm) continuous",0.116,35
"Wil_SP04_02","Bacillus",2,420,"Absorbance (600nm) continuous",0.117,35
"Wil_SP04_02","Bacillus",2,450,"Absorbance (600nm) continuous",0.12,35
"Wil_SP04_02","Bacillus",2,480,"Absorbance (600nm) continuous",0.122,35
"Wil_SP04_02","Bacillus",2,510,"Absorbance (600nm) continuous",0.124,35
"Wil_SP04_02","Bacillus",2,540,"Absorbance (600nm) continuous",0.126,35
"Wil_SP04_02","Bacillus",2,570,"Absorbance (600nm) continuous",0.127,35
"Wil_SP04_02","Bacillus",2,600,"Absorbance (600nm) continuous",0.13,35
"Wil_SP04_02","Bacillus",2,630,"Absorbance (600nm) continuous",0.132,35
"Wil_SP04_02","Bacillus",2,660,"Absorbance (600nm) continuous",0.135,35
"Wil_SP04_02","Bacillus",2,690,"Absorbance (600nm) continuous",0.139,35
"Wil_SP04_02","Bacillus",2,720,"Absorbance (600nm) continuous",0.144,35
"Wil_SP04_02","Bacillus",2,750,"Absorbance (600nm) continuous",0.148,35
"Wil_SP04_02","Bacillus",2,780,"Absorbance (600nm) continuous",0.15,35
"Wil_SP04_02","Bacillus",2,810,"Absorbance (600nm) continuous",0.15,35
"Wil_SP04_02","Bacillus",2,840,"Absorbance (600nm) continuous",0.149,35
"Wil_SP04_02","Bacillus",2,870,"Absorbance (600nm) continuous",0.152,35
"Wil_SP04_02","Bacillus",2,900,"Absorbance (600nm) continuous",0.153,35
"Wil_SP04_02","Bacillus",2,930,"Absorbance (600nm) continuous",0.153,35
"Wil_SP04_02","Bacillus",2,960,"Absorbance (600nm) continuous",0.152,35
"Wil_SP04_02","Bacillus",2,990,"Absorbance (600nm) continuous",0.153,35
"Wil_SP04_02","Bacillus",2,1020,"Absorbance (600nm) continuous",0.152,35
"Wil_SP04_02","Bacillus",2,1050,"Absorbance (600nm) continuous",0.152,35
"Wil_SP04_02","Bacillus",3,0,"Absorbance (600nm) continuous",0.094,35
"Wil_SP04_02","Bacillus",3,30,"Absorbance (600nm) continuous",0.098,35
"Wil_SP04_02","Bacillus",3,60,"Absorbance (600nm) continuous",0.099,35
"Wil_SP04_02","Bacillus",3,90,"Absorbance (600nm) continuous",0.1,35
"Wil_SP04_02","Bacillus",3,120,"Absorbance (600nm) continuous",0.101,35
"Wil_SP04_02","Bacillus",3,150,"Absorbance (600nm) continuous",0.103,35
"Wil_SP04_02","Bacillus",3,180,"Absorbance (600nm) continuous",0.107,35
"Wil_SP04_02","Bacillus",3,210,"Absorbance (600nm) continuous",0.109,35
"Wil_SP04_02","Bacillus",3,240,"Absorbance (600nm) continuous",0.11,35
"Wil_SP04_02","Bacillus",3,270,"Absorbance (600nm) continuous",0.111,35
"Wil_SP04_02","Bacillus",3,300,"Absorbance (600nm) continuous",0.113,35
"Wil_SP04_02","Bacillus",3,330,"Absorbance (600nm) continuous",0.117,35
"Wil_SP04_02","Bacillus",3,360,"Absorbance (600nm) continuous",0.12,35
"Wil_SP04_02","Bacillus",3,390,"Absorbance (600nm) continuous",0.122,35
"Wil_SP04_02","Bacillus",3,420,"Absorbance (600nm) continuous",0.124,35
"Wil_SP04_02","Bacillus",3,450,"Absorbance (600nm) continuous",0.125,35
"Wil_SP04_02","Bacillus",3,480,"Absorbance (600nm) continuous",0.129,35
"Wil_SP04_02","Bacillus",3,510,"Absorbance (600nm) continuous",0.131,35
"Wil_SP04_02","Bacillus",3,540,"Absorbance (600nm) continuous",0.132,35
"Wil_SP04_02","Bacillus",3,570,"Absorbance (600nm) continuous",0.135,35
"Wil_SP04_02","Bacillus",3,600,"Absorbance (600nm) continuous",0.138,35
"Wil_SP04_02","Bacillus",3,630,"Absorbance (600nm) continuous",0.14,35
"Wil_SP04_02","Bacillus",3,660,"Absorbance (600nm) continuous",0.143,35
"Wil_SP04_02","Bacillus",3,690,"Absorbance (600nm) continuous",0.146,35
"Wil_SP04_02","Bacillus",3,720,"Absorbance (600nm) continuous",0.15,35
"Wil_SP04_02","Bacillus",3,750,"Absorbance (600nm) continuous",0.153,35
"Wil_SP04_02","Bacillus",3,780,"Absorbance (600nm) continuous",0.155,35
"Wil_SP04_02","Bacillus",3,810,"Absorbance (600nm) continuous",0.155,35
"Wil_SP04_02","Bacillus",3,840,"Absorbance (600nm) continuous",0.155,35
"Wil_SP04_02","Bacillus",3,870,"Absorbance (600nm) continuous",0.159,35
"Wil_SP04_02","Bacillus",3,900,"Absorbance (600nm) continuous",0.16,35
"Wil_SP04_02","Bacillus",3,930,"Absorbance (600nm) continuous",0.159,35
"Wil_SP04_02","Bacillus",3,960,"Absorbance (600nm) continuous",0.158,35
"Wil_SP04_02","Bacillus",3,990,"Absorbance (600nm) continuous",0.158,35
"Wil_SP04_02","Bacillus",3,1020,"Absorbance (600nm) continuous",0.158,35
"Wil_SP04_02","Bacillus",3,1050,"Absorbance (600nm) continuous",0.158,35
"Wil_SP04_02","Bacillus",4,0,"Absorbance (600nm) continuous",0.096,35
"Wil_SP04_02","Bacillus",4,30,"Absorbance (600nm) continuous",0.097,35
"Wil_SP04_02","Bacillus",4,60,"Absorbance (600nm) continuous",0.097,35
"Wil_SP04_02","Bacillus",4,90,"Absorbance (600nm) continuous",0.098,35
"Wil_SP04_02","Bacillus",4,120,"Absorbance (600nm) continuous",0.099,35
"Wil_SP04_02","Bacillus",4,150,"Absorbance (600nm) continuous",0.101,35
"Wil_SP04_02","Bacillus",4,180,"Absorbance (600nm) continuous",0.105,35
"Wil_SP04_02","Bacillus",4,210,"Absorbance (600nm) continuous",0.107,35
"Wil_SP04_02","Bacillus",4,240,"Absorbance (600nm) continuous",0.108,35
"Wil_SP04_02","Bacillus",4,270,"Absorbance (600nm) continuous",0.108,35
"Wil_SP04_02","Bacillus",4,300,"Absorbance (600nm) continuous",0.11,35
"Wil_SP04_02","Bacillus",4,330,"Absorbance (600nm) continuous",0.112,35
"Wil_SP04_02","Bacillus",4,360,"Absorbance (600nm) continuous",0.115,35
"Wil_SP04_02","Bacillus",4,390,"Absorbance (600nm) continuous",0.118,35
"Wil_SP04_02","Bacillus",4,420,"Absorbance (600nm) continuous",0.119,35
"Wil_SP04_02","Bacillus",4,450,"Absorbance (600nm) continuous",0.123,35
"Wil_SP04_02","Bacillus",4,480,"Absorbance (600nm) continuous",0.126,35
"Wil_SP04_02","Bacillus",4,510,"Absorbance (600nm) continuous",0.13,35
"Wil_SP04_02","Bacillus",4,540,"Absorbance (600nm) continuous",0.132,35
"Wil_SP04_02","Bacillus",4,570,"Absorbance (600nm) continuous",0.136,35
"Wil_SP04_02","Bacillus",4,600,"Absorbance (600nm) continuous",0.139,35
"Wil_SP04_02","Bacillus",4,630,"Absorbance (600nm) continuous",0.143,35
"Wil_SP04_02","Bacillus",4,660,"Absorbance (600nm) continuous",0.147,35
"Wil_SP04_02","Bacillus",4,690,"Absorbance (600nm) continuous",0.149,35
"Wil_SP04_02","Bacillus",4,720,"Absorbance (600nm) continuous",0.151,35
"Wil_SP04_02","Bacillus",4,750,"Absorbance (600nm) continuous",0.154,35
"Wil_SP04_02","Bacillus",4,780,"Absorbance (600nm) continuous",0.153,35
"Wil_SP04_02","Bacillus",4,810,"Absorbance (600nm) continuous",0.154,35
"Wil_SP04_02","Bacillus",4,840,"Absorbance (600nm) continuous",0.155,35
"Wil_SP04_02","Bacillus",4,870,"Absorbance (600nm) continuous",0.157,35
"Wil_SP04_02","Bacillus",4,900,"Absorbance (600nm) continuous",0.156,35
"Wil_SP04_02","Bacillus",4,930,"Absorbance (600nm) continuous",0.159,35
"Wil_SP04_02","Bacillus",4,960,"Absorbance (600nm) continuous",0.159,35
"Wil_SP04_02","Bacillus",4,990,"Absorbance (600nm) continuous",0.157,35
"Wil_SP04_02","Bacillus",4,1020,"Absorbance (600nm) continuous",0.156,35
"Wil_SP04_02","Bacillus",4,1050,"Absorbance (600nm) continuous",0.156,35
"Negative CTRL","no inoculum",1,0,"Absorbance (600nm) continuous",0.096,35
"Negative CTRL","no inoculum",1,30,"Absorbance (600nm) continuous",0.095,35
"Negative CTRL","no inoculum",1,60,"Absorbance (600nm) continuous",0.095,35
"Negative CTRL","no inoculum",1,90,"Absorbance (600nm) continuous",0.095,35
"Negative CTRL","no inoculum",1,120,"Absorbance (600nm) continuous",0.095,35
"Negative CTRL","no inoculum",1,150,"Absorbance (600nm) continuous",0.095,35
"Negative CTRL","no inoculum",1,180,"Absorbance (600nm) continuous",0.095,35
"Negative CTRL","no inoculum",1,210,"Absorbance (600nm) continuous",0.095,35
"Negative CTRL","no inoculum",1,240,"Absorbance (600nm) continuous",0.095,35
"Negative CTRL","no inoculum",1,270,"Absorbance (600nm) continuous",0.096,35
"Negative CTRL","no inoculum",1,300,"Absorbance (600nm) continuous",0.096,35
"Negative CTRL","no inoculum",1,330,"Absorbance (600nm) continuous",0.096,35
"Negative CTRL","no inoculum",1,360,"Absorbance (600nm) continuous",0.096,35
"Negative CTRL","no inoculum",1,390,"Absorbance (600nm) continuous",0.096,35
"Negative CTRL","no inoculum",1,420,"Absorbance (600nm) continuous",0.096,35
"Negative CTRL","no inoculum",1,450,"Absorbance (600nm) continuous",0.097,35
"Negative CTRL","no inoculum",1,480,"Absorbance (600nm) continuous",0.097,35
"Negative CTRL","no inoculum",1,510,"Absorbance (600nm) continuous",0.097,35
"Negative CTRL","no inoculum",1,540,"Absorbance (600nm) continuous",0.097,35
"Negative CTRL","no inoculum",1,570,"Absorbance (600nm) continuous",0.097,35
"Negative CTRL","no inoculum",1,600,"Absorbance (600nm) continuous",0.097,35
"Negative CTRL","no inoculum",1,630,"Absorbance (600nm) continuous",0.097,35
"Negative CTRL","no inoculum",1,660,"Absorbance (600nm) continuous",0.097,35
"Negative CTRL","no inoculum",1,690,"Absorbance (600nm) continuous",0.097,35
"Negative CTRL","no inoculum",1,720,"Absorbance (600nm) continuous",0.097,35
"Negative CTRL","no inoculum",1,750,"Absorbance (600nm) continuous",0.098,35
"Negative CTRL","no inoculum",1,780,"Absorbance (600nm) continuous",0.097,35
"Negative CTRL","no inoculum",1,810,"Absorbance (600nm) continuous",0.098,35
"Negative CTRL","no inoculum",1,840,"Absorbance (600nm) continuous",0.097,35
"Negative CTRL","no inoculum",1,870,"Absorbance (600nm) continuous",0.098,35
"Negative CTRL","no inoculum",1,900,"Absorbance (600nm) continuous",0.098,35
"Negative CTRL","no inoculum",1,930,"Absorbance (600nm) continuous",0.098,35
"Negative CTRL","no inoculum",1,960,"Absorbance (600nm) continuous",0.098,35
"Negative CTRL","no inoculum",1,990,"Absorbance (600nm) continuous",0.098,35
"Negative CTRL","no inoculum",1,1020,"Absorbance (600nm) continuous",0.098,35
"Negative CTRL","no inoculum",1,1050,"Absorbance (600nm) continuous",0.098,35
"Negative CTRL","no inoculum",2,0,"Absorbance (600nm) continuous",0.098,35
"Negative CTRL","no inoculum",2,30,"Absorbance (600nm) continuous",0.098,35
"Negative CTRL","no inoculum",2,60,"Absorbance (600nm) continuous",0.098,35
"Negative CTRL","no inoculum",2,90,"Absorbance (600nm) continuous",0.098,35
"Negative CTRL","no inoculum",2,120,"Absorbance (600nm) continuous",0.098,35
"Negative CTRL","no inoculum",2,150,"Absorbance (600nm) continuous",0.099,35
"Negative CTRL","no inoculum",2,180,"Absorbance (600nm) continuous",0.098,35
"Negative CTRL","no inoculum",2,210,"Absorbance (600nm) continuous",0.099,35
"Negative CTRL","no inoculum",2,240,"Absorbance (600nm) continuous",0.099,35
"Negative CTRL","no inoculum",2,270,"Absorbance (600nm) continuous",0.099,35
"Negative CTRL","no inoculum",2,300,"Absorbance (600nm) continuous",0.099,35
"Negative CTRL","no inoculum",2,330,"Absorbance (600nm) continuous",0.1,35
"Negative CTRL","no inoculum",2,360,"Absorbance (600nm) continuous",0.1,35
"Negative CTRL","no inoculum",2,390,"Absorbance (600nm) continuous",0.099,35
"Negative CTRL","no inoculum",2,420,"Absorbance (600nm) continuous",0.1,35
"Negative CTRL","no inoculum",2,450,"Absorbance (600nm) continuous",0.1,35
"Negative CTRL","no inoculum",2,480,"Absorbance (600nm) continuous",0.1,35
"Negative CTRL","no inoculum",2,510,"Absorbance (600nm) continuous",0.1,35
"Negative CTRL","no inoculum",2,540,"Absorbance (600nm) continuous",0.101,35
"Negative CTRL","no inoculum",2,570,"Absorbance (600nm) continuous",0.101,35
"Negative CTRL","no inoculum",2,600,"Absorbance (600nm) continuous",0.101,35
"Negative CTRL","no inoculum",2,630,"Absorbance (600nm) continuous",0.101,35
"Negative CTRL","no inoculum",2,660,"Absorbance (600nm) continuous",0.102,35
"Negative CTRL","no inoculum",2,690,"Absorbance (600nm) continuous",0.101,35
"Negative CTRL","no inoculum",2,720,"Absorbance (600nm) continuous",0.102,35
"Negative CTRL","no inoculum",2,750,"Absorbance (600nm) continuous",0.102,35
"Negative CTRL","no inoculum",2,780,"Absorbance (600nm) continuous",0.102,35
"Negative CTRL","no inoculum",2,810,"Absorbance (600nm) continuous",0.103,35
"Negative CTRL","no inoculum",2,840,"Absorbance (600nm) continuous",0.103,35
"Negative CTRL","no inoculum",2,870,"Absorbance (600nm) continuous",0.103,35
"Negative CTRL","no inoculum",2,900,"Absorbance (600nm) continuous",0.103,35
"Negative CTRL","no inoculum",2,930,"Absorbance (600nm) continuous",0.104,35
"Negative CTRL","no inoculum",2,960,"Absorbance (600nm) continuous",0.103,35
"Negative CTRL","no inoculum",2,990,"Absorbance (600nm) continuous",0.104,35
"Negative CTRL","no inoculum",2,1020,"Absorbance (600nm) continuous",0.104,35
"Negative CTRL","no inoculum",2,1050,"Absorbance (600nm) continuous",0.104,35
"Negative CTRL","no inoculum",3,0,"Absorbance (600nm) continuous",0.093,35
